kind	head	detail	form	witness
symmetry	associator	degree 3 order 6 abelian false	[1 3 2]	
symmetry	associator	degree 3 order 6 abelian false	[2 1 3]	
symmetry	A	degree 2 order 2 abelian true	[2 1]	
symmetry	B₁.tmul	degree 3 order 2 abelian true	[1 3 2]	
symmetry	B₂.baseChange	degree 3 order 2 abelian true	[1 3 2]	
symmetry	F	degree 4 order 2 abelian true	[2 1 3 4]	
symmetry	G.between	degree 2 order 2 abelian true	[2 1]	
symmetry	G.commonNeighbors	degree 2 order 2 abelian true	[2 1]	
symmetry	G.dist	degree 2 order 2 abelian true	[2 1]	
symmetry	G.edgeDensity	degree 2 order 2 abelian true	[2 1]	
symmetry	G.edist	degree 2 order 2 abelian true	[2 1]	
symmetry	Nonnegg	degree 4 order 2 abelian true	[2 1 4 3]	
symmetry	Sum.dist	degree 2 order 2 abelian true	[2 1]	
symmetry	affineSegment	degree 3 order 2 abelian true	[1 3 2]	
symmetry	angle	degree 2 order 2 abelian true	[2 1]	
symmetry	associatedHom	degree 4 order 2 abelian true	[1 2 4 3]	
symmetry	betaIntegral	degree 2 order 2 abelian true	[2 1]	
symmetry	bitwise	degree 3 order 2 abelian true	[1 3 2]	
symmetry	convexJoin	degree 3 order 2 abelian true	[1 3 2]	
symmetry	covarianceBilin	degree 3 order 2 abelian true	[1 3 2]	
symmetry	covarianceBilinDual	degree 3 order 2 abelian true	[1 3 2]	
symmetry	coxeterWeight	degree 3 order 2 abelian true	[1 3 2]	
symmetry	cross	degree 2 order 2 abelian true	[2 1]	
symmetry	d	degree 2 order 2 abelian true	[2 1]	
symmetry	disjWithin	degree 2 order 2 abelian true	[2 1]	
symmetry	dist	degree 2 order 2 abelian true	[2 1]	
symmetry	edge	degree 2 order 2 abelian true	[2 1]	
symmetry	edgeDensity	degree 3 order 2 abelian true	[1 3 2]	
symmetry	edist	degree 2 order 2 abelian true	[2 1]	
symmetry	fderiv	degree 5 order 2 abelian true	[1 2 3 5 4]	
symmetry	fderivWithin	degree 6 order 2 abelian true	[1 2 3 4 6 5]	
symmetry	firstDiff	degree 2 order 2 abelian true	[2 1]	
symmetry	gcd	degree 2 order 2 abelian true	[2 1]	
symmetry	hammingDist	degree 2 order 2 abelian true	[2 1]	
symmetry	hausdorffDist	degree 2 order 2 abelian true	[2 1]	
symmetry	hausdorffEDist	degree 2 order 2 abelian true	[2 1]	
symmetry	jacobiSum	degree 2 order 2 abelian true	[2 1]	
symmetry	lcm	degree 2 order 2 abelian true	[2 1]	
symmetry	legendreSym	degree 2 order 2 abelian true	[2 1]	
symmetry	levyProkhorovDist	degree 2 order 2 abelian true	[2 1]	
symmetry	levyProkhorovEDist	degree 2 order 2 abelian true	[2 1]	
symmetry	mapAccumr₂	degree 4 order 2 abelian true	[1 3 2 4]	
symmetry	map₂	degree 3 order 2 abelian true	[1 3 2]	
symmetry	midpoint	degree 3 order 2 abelian true	[1 3 2]	
symmetry	min	degree 2 order 2 abelian true	[2 1]	
symmetry	mul	degree 2 order 2 abelian true	[2 1]	
symmetry	nndist	degree 2 order 2 abelian true	[2 1]	
symmetry	openSegment	degree 3 order 2 abelian true	[1 3 2]	
symmetry	ordSeparatingSet	degree 2 order 2 abelian true	[2 1]	
symmetry	ordinaryHypergeometricSeries	degree 4 order 2 abelian true	[1 3 2 4]	
symmetry	perpBisector	degree 2 order 2 abelian true	[2 1]	
symmetry	polar	degree 3 order 2 abelian true	[1 3 2]	
symmetry	qrSign	degree 2 order 2 abelian true	[2 1]	
symmetry	riemannianEDist	degree 3 order 2 abelian true	[1 3 2]	
symmetry	s.mongePlane	degree 2 order 2 abelian true	[2 1]	
symmetry	single	degree 3 order 2 abelian true	[3 2 1]	
symmetry	slope	degree 3 order 2 abelian true	[1 3 2]	
symmetry	swap	degree 2 order 2 abelian true	[2 1]	
symmetry	swap	degree 3 order 2 abelian true	[1 3 2]	
symmetry	swapCore	degree 3 order 2 abelian true	[2 1 3]	
symmetry	traceForm	degree 5 order 2 abelian true	[1 2 3 5 4]	
symmetry	uIoo	degree 2 order 2 abelian true	[2 1]	
symmetry	Ι	degree 2 order 2 abelian true	[2 1]	
symmetry	σ	degree 5 order 2 abelian true	[2 1 3 5 4]	
transport	.comp	symmetry 0 substitution 0 arity 0	.comp x0 x1 = f 	
transport	.generatedBy	symmetry 0 substitution 0 arity 0	.generatedBy x0 = tY 	
transport	.mk	symmetry 0 substitution 0 arity 0	.mk x0 = f x1	
transport	.mk	symmetry 0 substitution 0 arity 0	.mk x0 = f x1 x2	
transport	.mk	symmetry 0 substitution 0 arity 0	.mk x0 = o.toZFSet 	
transport	.ofCoreEq	symmetry 0 substitution 0 arity 0	.ofCoreEq x0 x1 x2 = u 	
transport	.ofDiameter	symmetry 0 substitution 0 arity 0	.ofDiameter x0 x1 = s 	
transport	.ofReal	symmetry 0 substitution 0 arity 0	.ofReal x0 = evariance x1 x2	
transport	.single	symmetry 0 substitution 0 arity 0	.single x0 x1 = C x1	
transport	.trans	symmetry 0 substitution 0 arity 0	.trans x0 x1 = e 	
transport	0	symmetry 0 substitution 0 arity 0	0  = M.mk x0 x1	
transport	0	symmetry 0 substitution 0 arity 0	0  = mk x0 x1	
transport	1	symmetry 0 substitution 0 arity 0	1  = DirectSum.of x0 x1 x2	
transport	1	symmetry 0 substitution 0 arity 0	1  = tprod x0 x1	
transport	A	symmetry 1 substitution 1 arity 0	A  = 0 	
transport	A	symmetry 1 substitution 1 arity 0	A  = B 	
transport	A	symmetry 1 substitution 1 arity 0	A  = conjStarAlgAut x0 x1 x2 x3	
transport	A	symmetry 1 substitution 1 arity 0	A  = scalar x0 x1	
transport	A	symmetry 1 substitution 1 arity 0	A  = univ 	
transport	A	symmetry 1 substitution 1 arity 0	A x0 = A x1	
transport	A	symmetry 1 substitution 1 arity 0	A x0 x1 = A x1 x0	
transport	A.adjoint	symmetry 0 substitution 0 arity 0	A.adjoint  = A 	
transport	A.adjoint.adjoint	symmetry 0 substitution 0 arity 0	A.adjoint.adjoint  = A 	
transport	A.adjugateᴴ	symmetry 0 substitution 0 arity 0	A.adjugateᴴ  = adjugate x0	
transport	A.cRank	symmetry 0 substitution 0 arity 0	A.cRank  = 1 	
transport	A.cRank.toNat	symmetry 0 substitution 0 arity 0	A.cRank.toNat  = A.rank 	
transport	A.cRank.toNat	symmetry 0 substitution 0 arity 0	A.cRank.toNat  = Module.finrank x0 x1	
transport	A.charpoly.roots	symmetry 0 substitution 0 arity 0	A.charpoly.roots  = Multiset.map x0 x1	
transport	A.col	symmetry 0 substitution 0 arity 0	A.col  = of.symm x0	
transport	A.col	symmetry 0 substitution 0 arity 0	A.col x0 x1 = A x1 x0	
transport	A.compl	symmetry 0 substitution 0 arity 0	A.compl x0 x0 = 0 	
transport	A.conjTranspose.toEuclideanLin	symmetry 0 substitution 0 arity 0	A.conjTranspose.toEuclideanLin  = A.toEuclideanLin.adjoint 	
transport	A.convolution	symmetry 0 substitution 1 arity 0	A.convolution x0 x1 = A.convolution x2 x3	
transport	A.cramer	symmetry 0 substitution 0 arity 0	A.cramer x0 = Pi.single x1 x2	
transport	A.eRank	symmetry 0 substitution 0 arity 0	A.eRank  = 1 	
transport	A.eRank.toNat	symmetry 0 substitution 0 arity 0	A.eRank.toNat  = A.rank 	
transport	A.eRank.toNat	symmetry 0 substitution 0 arity 0	A.eRank.toNat  = Module.finrank x0 x1	
transport	A.image	symmetry 0 substitution 0 arity 0	A.image x0 = A 	
transport	A.image	symmetry 0 substitution 0 arity 0	A.image x0 = range x1	
transport	A.lTensorBot	symmetry 0 substitution 0 arity 0	A.lTensorBot x0 = a 	
transport	A.map	symmetry 0 substitution 0 arity 0	A.map x0 x1 = liftedConeElement x2	
transport	A.mulVecLin.charpoly	symmetry 0 substitution 0 arity 0	A.mulVecLin.charpoly  = A.charpoly 	
transport	A.rTensorBot	symmetry 0 substitution 0 arity 0	A.rTensorBot x0 = a 	
transport	A.rank	symmetry 0 substitution 0 arity 0	A.rank  = 1 	
transport	A.rank	symmetry 0 substitution 0 arity 0	A.rank  = Fintype.card x0	
transport	A.rank	symmetry 0 substitution 0 arity 0	A.rank  = finrank x0 x1	
transport	A.row	symmetry 0 substitution 0 arity 0	A.row  = of.symm x0	
transport	A.row	symmetry 0 substitution 0 arity 0	A.row x0 = A x0	
transport	A.row	symmetry 0 substitution 0 arity 0	A.row x0 x1 = A x0 x1	
transport	A.submatrix	symmetry 0 substitution 0 arity 0	A.submatrix x0 x0 = A 	
transport	A.submatrix	symmetry 0 substitution 0 arity 0	A.submatrix x0 x1 x2 x3 = A x4 x5	
transport	A.toLinearEquiv	symmetry 0 substitution 0 arity 0	A.toLinearEquiv x0 = A x0	
transport	A.unitGroupToResidueFieldUnits.ker	symmetry 0 substitution 0 arity 0	A.unitGroupToResidueFieldUnits.ker  = A.principalUnitGroup.comap x0	
transport	A.unitsModPrincipalUnitsEquivResidueFieldUnits.toMonoidHom	symmetry 0 substitution 0 arity 0	A.unitsModPrincipalUnitsEquivResidueFieldUnits.toMonoidHom x0 = A.unitGroupToResidueFieldUnits x1	
transport	A.updateRow	symmetry 0 substitution 0 arity 0	A.updateRow x0 x1 = A 	
transport	A.val.map	symmetry 0 substitution 0 arity 0	A.val.map x0 x1 = smul x2 x3 x4 x5	
transport	A.val.map	symmetry 0 substitution 0 arity 0	A.val.map x0 x1 = φ.app x2 x3	
transport	A.valuation	symmetry 0 substitution 0 arity 0	A.valuation x0 = 1 	
transport	A.valuation.integer	symmetry 0 substitution 0 arity 0	A.valuation.integer  = A.toSubring 	
transport	A.valuation.valuationSubring	symmetry 0 substitution 0 arity 0	A.valuation.valuationSubring  = A 	
transport	A.ρ	symmetry 0 substitution 0 arity 0	A.ρ x0 = 𝟙 x1	
transport	A.ρ	symmetry 0 substitution 0 arity 0	A.ρ x0 x1 = x 	
transport	ACounit	symmetry 0 substitution 0 arity 0	ACounit x0 x1 x2 = algebraMap x0 x1 x3	
transport	ACounit	symmetry 0 substitution 0 arity 0	ACounit x0 x1 x2 = b 	
transport	Abelianization.lift	symmetry 0 substitution 0 arity 0	Abelianization.lift x0 = Abelianization.map x1	
transport	AbsoluteValue.trivial	symmetry 0 substitution 0 arity 0	AbsoluteValue.trivial x0 x1 = 1 	
transport	Action.Hom.hom	symmetry 0 substitution 0 arity 0	Action.Hom.hom x0 = ModuleCat.ofHom x1	
transport	Action.Hom.hom	symmetry 0 substitution 0 arity 0	Action.Hom.hom x0 = ModuleCat.ofHom x1 x2	
transport	ActionCategory.back	symmetry 0 substitution 0 arity 0	ActionCategory.back x0 = x 	
transport	AddCon.toQuotient	symmetry 0 substitution 0 arity 0	AddCon.toQuotient x0 x1 = List.sum x2	
transport	AddEquiv.finsuppUnique.symm	symmetry 0 substitution 0 arity 0	AddEquiv.finsuppUnique.symm x0 = single x1 x0	
transport	AddEquiv.toIntLinearEquiv	symmetry 0 substitution 0 arity 0	AddEquiv.toIntLinearEquiv x0 = e 	
transport	AddHom.mk	symmetry 0 substitution 0 arity 0	AddHom.mk x0 x1 = f 	
transport	AddMonoid.exponent	symmetry 0 substitution 0 arity 0	AddMonoid.exponent x0 = exponent x1	
transport	AddMonoid.exponent	symmetry 0 substitution 0 arity 0	AddMonoid.exponent x0 = n 	
transport	AddMonoidHom.completion	symmetry 0 substitution 0 arity 0	AddMonoidHom.completion x0 x1 = 0 	
transport	AddMonoidHom.completion	symmetry 0 substitution 0 arity 0	AddMonoidHom.completion x0 x1 x2 = f x2	
transport	AddSubgroup.zmultiples	symmetry 0 substitution 1 arity 0	AddSubgroup.zmultiples x0 = AddSubgroup.zmultiples x1	
transport	AddSubmonoid.closure	symmetry 0 substitution 0 arity 0	AddSubmonoid.closure x0 = F.submodule.toAddSubmonoid 	
transport	AddSubsemigroup.toSubsemigroup	symmetry 0 substitution 0 arity 0	AddSubsemigroup.toSubsemigroup x0 = Subsemigroup.closure x1	
transport	AdicCompletion.mk	symmetry 0 substitution 0 arity 0	AdicCompletion.mk x0 x1 x2 = 0 	
transport	AdjoinRoot.quotEquivQuotMap	symmetry 0 substitution 0 arity 0	AdjoinRoot.quotEquivQuotMap x0 x1 x2 = Ideal.Quotient.mk x3 x4	
transport	Adjunction.ofCat	symmetry 0 substitution 0 arity 0	Adjunction.ofCat x0 = CategoryTheory.Adjunction.id 	
transport	Adjunction.ofCat	symmetry 0 substitution 0 arity 0	Adjunction.ofCat x0 = adj 	
transport	AffineMap.lineMap	symmetry 0 substitution 0 arity 1	AffineMap.lineMap x0 x1 x2 x3 = AffineMap.lineMap x4 x5 x2	
transport	AlgEquiv.opComm	symmetry 0 substitution 0 arity 0	AlgEquiv.opComm x0 = reverseOpEquiv.symm 	
transport	AlgEquiv.quotientBot	symmetry 0 substitution 0 arity 0	AlgEquiv.quotientBot x0 x1 x2 = s 	
transport	AlgEquiv.restrictNormalHom	symmetry 0 substitution 0 arity 0	AlgEquiv.restrictNormalHom x0 = MonoidHom.id x1 x2	
transport	AlgHom.comp	symmetry 0 substitution 0 arity 0	AlgHom.comp x0 x1 = Quotient.mkₐ x2 x3	
transport	AlgHom.comp	symmetry 0 substitution 0 arity 0	AlgHom.comp x0 x1 = map x2	
transport	AlgHom.comp	symmetry 0 substitution 0 arity 0	AlgHom.comp x0 x1 = quotQuotMkₐ x2 x3 x4	
transport	AlgHom.id	symmetry 0 substitution 0 arity 0	AlgHom.id x0 x1 x2 = p 	
transport	AlgHom.liftOfSurjective	symmetry 0 substitution 0 arity 0	AlgHom.liftOfSurjective x0 x1 x2 x3 x4 = g x5	
transport	AlgHom.range	symmetry 0 substitution 1 arity 0	AlgHom.range x0 = AlgHom.range x1	
transport	AlgHom.range	symmetry 0 substitution 1 arity 0	AlgHom.range x0 = f.range 	
transport	AlgHom.tensorEqualizerEquiv	symmetry 0 substitution 0 arity 0	AlgHom.tensorEqualizerEquiv x0 x1 x2 x3 x4 = AlgHom.tensorEqualizer x0 x1 x2 x3 x4	
transport	AlgHom.toKerIsLocalization	symmetry 0 substitution 0 arity 0	AlgHom.toKerIsLocalization x0 x1 x2 x3 x4 x5 = RingHom.toKerIsLocalization x2 x3 x6 x7 x5	
transport	AlgHomClass.toAlgHom	symmetry 0 substitution 0 arity 0	AlgHomClass.toAlgHom x0 = f 	
transport	AlgHomClass.toAlgHom	symmetry 0 substitution 0 arity 0	AlgHomClass.toAlgHom x0 x1 = f.unop.hom.unop.hom 	
transport	Algebra.Hom.id	symmetry 0 substitution 0 arity 0	Algebra.Hom.id x0 = 𝟙 x0	
transport	Algebra.IsAlgebraic.algHomEquivAlgHomOfSplits	symmetry 0 substitution 0 arity 0	Algebra.IsAlgebraic.algHomEquivAlgHomOfSplits x0 x1 x2 x3 x4 = algebraMap x1 x0 x5	
transport	Algebra.adjoin	symmetry 0 substitution 1 arity 0	Algebra.adjoin x0 x1 = Algebra.adjoin x0 x2	
transport	Algebra.adjoin	symmetry 0 substitution 1 arity 0	Algebra.adjoin x0 x1 = i.range 	
transport	Algebra.adjoin	symmetry 0 substitution 1 arity 0	Algebra.adjoin x0 x1 = reesAlgebra x2	
transport	Algebra.algebraMapSubmonoid	symmetry 0 substitution 0 arity 0	Algebra.algebraMapSubmonoid x0 x1 = M 	
transport	Algebra.algebraMapSubmonoid	symmetry 0 substitution 0 arity 0	Algebra.algebraMapSubmonoid x0 x1 = Submonoid.powers x2	
transport	Algebra.discr	symmetry 0 substitution 1 arity 0	Algebra.discr x0 x1 = Algebra.discr x0 x2	
transport	Algebra.discr	symmetry 0 substitution 1 arity 0	Algebra.discr x0 x1 = algebraMap x2 x0 x3	
transport	Algebra.discr	symmetry 0 substitution 1 arity 0	Algebra.discr x0 x1 = discr x2	
transport	Algebra.intNorm	symmetry 0 substitution 1 arity 0	Algebra.intNorm x0 x1 = Algebra.norm x0	
transport	Algebra.intNorm	symmetry 0 substitution 1 arity 0	Algebra.intNorm x0 x1 x2 = 0 	
transport	Algebra.intNorm	symmetry 0 substitution 1 arity 0	Algebra.intNorm x0 x1 x2 = Algebra.intNorm x0 x3 x4	
transport	Algebra.intTrace	symmetry 0 substitution 0 arity 0	Algebra.intTrace x0 x1 = Algebra.trace x0 x1	
transport	Algebra.leftMulMatrix	symmetry 0 substitution 0 arity 0	Algebra.leftMulMatrix x0 x1 = RingHom.mapMatrix x2 x3	
transport	Algebra.linearMap	symmetry 0 substitution 0 arity 0	Algebra.linearMap x0 x0 = .id 	
transport	Algebra.linearMap	symmetry 0 substitution 0 arity 0	Algebra.linearMap x0 x1 x2 = algebraMap x0 x1 x2	
transport	Algebra.lmul	symmetry 0 substitution 0 arity 0	Algebra.lmul x0 x1 x2 = Algebra.lsmul x0 x0 x1 x3	
transport	Algebra.norm	symmetry 0 substitution 1 arity 0	Algebra.norm x0 = MonoidHom.id x0	
transport	Algebra.norm	symmetry 0 substitution 1 arity 0	Algebra.norm x0 = normSq.toMonoidHom 	
transport	Algebra.norm	symmetry 0 substitution 1 arity 0	Algebra.norm x0 x1 = Algebra.norm x0 x2	
transport	Algebra.norm	symmetry 0 substitution 1 arity 0	Algebra.norm x0 x1 = Complex.normSq x1	
transport	Algebra.norm	symmetry 0 substitution 1 arity 0	Algebra.norm x0 x1 = algebraMap x2 x0 x3	
transport	Algebra.norm	symmetry 0 substitution 1 arity 0	Algebra.norm x0 x1 = e₁.symm x2	
transport	Algebra.norm	symmetry 0 substitution 1 arity 0	Algebra.norm x0 x1 = p 	
transport	Algebra.trace	symmetry 0 substitution 1 arity 0	Algebra.trace x0 x0 x1 x2 = 0 	
transport	Algebra.trace	symmetry 0 substitution 1 arity 0	Algebra.trace x0 x1 x2 = Algebra.trace x0 x3 x4	
transport	Algebra.trace	symmetry 0 substitution 1 arity 0	Algebra.trace x0 x1 x2 = Ideal.Quotient.mk x3 x4	
transport	Algebra.trace	symmetry 0 substitution 1 arity 0	Algebra.trace x0 x1 x2 = algebraMap x3 x0 x4	
transport	Algebra.trace	symmetry 0 substitution 1 arity 0	Algebra.trace x0 x1 x2 = e₁.symm x3	
transport	AlgebraTensorModule.lift	symmetry 0 substitution 0 arity 0	AlgebraTensorModule.lift x0 x1 = TensorProduct.lift x2 x1	
transport	AlgebraTensorModule.rid	symmetry 0 substitution 0 arity 0	AlgebraTensorModule.rid x0 x0 x1 = TensorProduct.rid x0 x1	
transport	AntisymmRel	symmetry 0 substitution 1 arity 0	AntisymmRel x0 = AntisymmRel x1	
transport	AntisymmRel	symmetry 0 substitution 1 arity 0	AntisymmRel x0 = IncompRel x1	
transport	ArchimedeanClass.mk	symmetry 0 substitution 1 arity 0	ArchimedeanClass.mk x0 = ArchimedeanClass.mk x1	
transport	ArchimedeanClass.mk	symmetry 0 substitution 1 arity 0	ArchimedeanClass.mk x0 = archimedeanClassOrderHom x1 x2	
transport	ArchimedeanClass.mk	symmetry 0 substitution 1 arity 0	ArchimedeanClass.mk x0 = c 	
transport	Arrow.mk	symmetry 0 substitution 4 arity 0	Arrow.mk x0 = Arrow.mk x1	
transport	Arrow.mk	symmetry 0 substitution 4 arity 0	Arrow.mk x0 = arrowMap x1 x2 x3 x4 x5	
transport	Arrow.mk	symmetry 0 substitution 4 arity 0	Arrow.mk x0 = f 	
transport	Associates.mk	symmetry 0 substitution 1 arity 0	Associates.mk x0 = 0 	
transport	Associates.mk	symmetry 0 substitution 1 arity 0	Associates.mk x0 = 1 	
transport	Associates.mk	symmetry 0 substitution 1 arity 0	Associates.mk x0 = Associates.mk x1	
transport	Associates.mk	symmetry 0 substitution 1 arity 0	Associates.mk x0 = a 	
transport	Associates.mkMonoidHom	symmetry 0 substitution 0 arity 0	Associates.mkMonoidHom x0 = Associates.mk x0	
transport	AutGalois.π	symmetry 0 substitution 0 arity 0	AutGalois.π x0 x1 x2 = x.val x1	
transport	Aᴴ	symmetry 0 substitution 0 arity 0	Aᴴ  = A 	
transport	Aᴴ	symmetry 0 substitution 0 arity 0	Aᴴ  = Aᵀ 	
transport	Aᴴ.rank	symmetry 0 substitution 0 arity 0	Aᴴ.rank  = A.rank 	
transport	Aᵀ	symmetry 0 substitution 0 arity 0	Aᵀ  = A 	
transport	Aᵀ.col	symmetry 0 substitution 0 arity 0	Aᵀ.col  = A.row 	
transport	Aᵀ.cramer	symmetry 0 substitution 0 arity 0	Aᵀ.cramer x0 = Pi.single x1 x2	
transport	Aᵀ.rank	symmetry 0 substitution 0 arity 0	Aᵀ.rank  = A.rank 	
transport	Aᵀ.row	symmetry 0 substitution 0 arity 0	Aᵀ.row  = A.col 	
transport	A₁	symmetry 0 substitution 0 arity 0	A₁  = A₂ 	
transport	B	symmetry 0 substitution 1 arity 0	B  = C 	
transport	B	symmetry 0 substitution 1 arity 0	B  = D 	
transport	B	symmetry 0 substitution 1 arity 0	B  = F₂ 	
transport	B	symmetry 0 substitution 1 arity 0	B  = I 	
transport	B	symmetry 0 substitution 1 arity 0	B  = Set.univ 	
transport	B	symmetry 0 substitution 1 arity 0	B  = X 	
transport	B	symmetry 0 substitution 1 arity 0	B x0 = A x0	
transport	B	symmetry 0 substitution 1 arity 0	B x0 x0 = 0 	
transport	B	symmetry 0 substitution 1 arity 0	B x0 x1 = 0 	
transport	B	symmetry 0 substitution 1 arity 0	B x0 x1 = B x1 x2	
transport	B	symmetry 0 substitution 1 arity 0	B x0 x1 = D x0 x1	
transport	B	symmetry 0 substitution 1 arity 0	B x0 x1 = f x1	
transport	B	symmetry 0 substitution 1 arity 0	B x0 x1 x1 = 2 	
transport	B.F	symmetry 0 substitution 0 arity 0	B.F x0 = 0 	
transport	B.F	symmetry 0 substitution 0 arity 0	B.F x0 = LSeries x1 x0	
transport	B.N	symmetry 0 substitution 0 arity 0	B.N x0 = B.toFilterBasis.filter 	
transport	B.bilinearRestrictScalars	symmetry 0 substitution 0 arity 0	B.bilinearRestrictScalars x0 = restrictScalars x0 x1	
transport	B.comp	symmetry 0 substitution 0 arity 0	B.comp x0 x0 = B 	
transport	B.comp	symmetry 0 substitution 0 arity 0	B.comp x0 x1 = B.compLeft x0	
transport	B.comp	symmetry 0 substitution 0 arity 0	B.comp x0 x1 = B.compRight x1	
transport	B.comp	symmetry 0 substitution 0 arity 0	B.comp x0 x1 x2 x3 = B x4 x5	
transport	B.compLeft	symmetry 0 substitution 0 arity 0	B.compLeft x0 = B 	
transport	B.compLeft	symmetry 0 substitution 0 arity 0	B.compLeft x0 x1 x2 = B x3 x2	
transport	B.compRight	symmetry 0 substitution 0 arity 0	B.compRight x0 = B 	
transport	B.compRight	symmetry 0 substitution 0 arity 0	B.compRight x0 x1 x2 = B x1 x3	
transport	B.continuousMultilinearMapOption	symmetry 0 substitution 0 arity 0	B.continuousMultilinearMapOption x0 = B x1 x2	
transport	B.dualBasis	symmetry 0 substitution 0 arity 0	B.dualBasis x0 x1 = b 	
transport	B.dualSubmodule	symmetry 0 substitution 0 arity 0	B.dualSubmodule x0 = Submodule.span x1 x2	
transport	B.encard	symmetry 0 substitution 0 arity 0	B.encard  = M.eRank 	
transport	B.flip.dualBasis	symmetry 0 substitution 0 arity 0	B.flip.dualBasis x0 x1 = b 	
transport	B.flip.dualSubmodule	symmetry 0 substitution 0 arity 0	B.flip.dualSubmodule x0 = Submodule.span x1 x2	
transport	B.form	symmetry 0 substitution 6 arity 0	B.form x0 x0 = B.form x1 x1	
transport	B.form	symmetry 0 substitution 6 arity 0	B.form x0 x1 = B.form x2 x3	
transport	B.norm	symmetry 0 substitution 1 arity 0	B.norm x0 = 0 	
transport	B.norm	symmetry 0 substitution 1 arity 0	B.norm x0 = B.norm x1	
transport	B.orthogonal	symmetry 0 substitution 0 arity 0	B.orthogonal x0 = LinearMap.ker x1	
transport	B.orthogonal	symmetry 0 substitution 0 arity 0	B.orthogonal x0 = W 	
transport	B.polar	symmetry 0 substitution 1 arity 0	B.polar x0 = B.polar x1	
transport	B.polar	symmetry 0 substitution 1 arity 0	B.polar x0 = Set.univ 	
transport	B.repr	symmetry 0 substitution 0 arity 0	B.repr x0 = Finsupp.single x1 x2	
transport	B.rootLength	symmetry 0 substitution 1 arity 0	B.rootLength x0 = B.rootLength x1	
transport	B.toCocone.pt	symmetry 0 substitution 0 arity 0	B.toCocone.pt  = B.pt 	
transport	B.toCocone.ι.app	symmetry 0 substitution 0 arity 0	B.toCocone.ι.app x0 = B.ι x1	
transport	B.toCone.pt	symmetry 0 substitution 0 arity 0	B.toCone.pt  = B.pt 	
transport	B.toCone.π.app	symmetry 0 substitution 0 arity 0	B.toCone.π.app x0 = B.π x1	
transport	B.toDual	symmetry 0 substitution 0 arity 0	B.toDual x0 x1 x2 = B x1 x2	
transport	B.toQuadraticMap	symmetry 0 substitution 0 arity 0	B.toQuadraticMap x0 = B x0 x0	
transport	Basis.extend	symmetry 0 substitution 0 arity 0	Basis.extend x0 x1 = x 	
transport	Basis.extendLe	symmetry 0 substitution 0 arity 0	Basis.extendLe x0 x1 x2 x3 = x 	
transport	Basis.mk	symmetry 0 substitution 0 arity 0	Basis.mk x0 x1 x2 = v x2	
transport	Basis.ofEquivFun	symmetry 0 substitution 0 arity 0	Basis.ofEquivFun x0 = v 	
transport	Basis.ofRankEqZero	symmetry 0 substitution 0 arity 0	Basis.ofRankEqZero x0 x1 = 0 	
transport	Basis.ofSpan	symmetry 0 substitution 0 arity 0	Basis.ofSpan x0 x1 = x 	
transport	Basis.singleton	symmetry 0 substitution 0 arity 0	Basis.singleton x0 x1 x2 = 1 	
transport	BialgHom.id	symmetry 0 substitution 0 arity 0	BialgHom.id x0 x1 = AlgHom.id x0 x1	
transport	BialgHom.id	symmetry 0 substitution 0 arity 0	BialgHom.id x0 x1 = CoalgHom.id x0 x1	
transport	BiheytingHom.id	symmetry 0 substitution 0 arity 0	BiheytingHom.id x0 x1 = a 	
transport	BilinForm.toMatrix	symmetry 0 substitution 0 arity 0	BilinForm.toMatrix x0 x1 = M 	
transport	BilinForm.toMatrix	symmetry 0 substitution 0 arity 0	BilinForm.toMatrix x0 x1 x2 x3 = B x4 x5	
transport	BilinForm.toMatrixAux	symmetry 0 substitution 0 arity 0	BilinForm.toMatrixAux x0 x1 x2 = BilinForm.toMatrix x1 x2	
transport	BilinForm.toMatrixAux	symmetry 0 substitution 0 arity 0	BilinForm.toMatrixAux x0 x1 x2 x3 = B x4 x5	
transport	BilinMap.toQuadraticMap	symmetry 0 substitution 0 arity 0	BilinMap.toQuadraticMap x0 = B.toQuadraticMap.comp x1	
transport	BinaryCofan.inl	symmetry 0 substitution 0 arity 0	BinaryCofan.inl x0 = c.inl 	
transport	BinaryCofan.inr	symmetry 0 substitution 0 arity 0	BinaryCofan.inr x0 = c.inr 	
transport	BinaryCofan.op	symmetry 0 substitution 0 arity 0	BinaryCofan.op x0 = .mk x1 x2	
transport	BinaryCofan.unop	symmetry 0 substitution 0 arity 0	BinaryCofan.unop x0 = .mk x1 x2	
transport	BinaryFan.fst	symmetry 0 substitution 0 arity 0	BinaryFan.fst x0 = c.fst 	
transport	BinaryFan.op	symmetry 0 substitution 0 arity 0	BinaryFan.op x0 = .mk x1 x2	
transport	BinaryFan.snd	symmetry 0 substitution 0 arity 0	BinaryFan.snd x0 = c.snd 	
transport	BinaryFan.unop	symmetry 0 substitution 0 arity 0	BinaryFan.unop x0 = .mk x1 x2	
transport	BinomialRing.multichoose	symmetry 0 substitution 0 arity 0	BinomialRing.multichoose x0 x1 = multichoose x0 x1	
transport	Biprod.ofComponents	symmetry 0 substitution 0 arity 0	Biprod.ofComponents x0 x1 x2 x3 = f 	
transport	Bornology.relativelyCompact	symmetry 0 substitution 0 arity 0	Bornology.relativelyCompact x0 = Bornology.inCompact x0	
