kind	head	detail	form	witness
identity	angle		angle x0 x1 = π 	{x : V} (hx : x ≠ 0) : angle (-x) x = π
identity	angle		angle x0 x1 = π 	{x : V} (hx : x ≠ 0) : angle x (-x) = π
identity	as		as  = s.orthRadius x0	{s : Sphere P} {as : AffineSubspace ℝ P} {p : P} (ht : s.IsTangentAt p as) (hr : s.radius ≠ 0) (hfr : Module.finrank ℝ as.direction + 1 = Module.finrank ℝ V) : as = s.orthRadius p
identity	chartAt		chartAt x0 x1 = IccLeftChart x2 x3	{z : Set.Icc x y} (h : z.val < y) : chartAt _ z = IccLeftChart x y
identity	chartAt		chartAt x0 x1 = IccRightChart x2 x3	{z : Set.Icc x y} (h : y ≤ z.val) : chartAt _ z = IccRightChart x y
identity	chartAt		chartAt x0 x1 = OpenPartialHomeomorph.refl x0	{H : Type*} [TopologicalSpace H] {x : H} : chartAt H x = OpenPartialHomeomorph.refl H
identity	chartAt		chartAt x0 x1 x2 = b 	{a : Rˣ} {b : Rˣ} : chartAt R a b = b
identity	coeAddHom		coeAddHom x0 x1 x2 x3 x4 = s 	(s : Cₛ^n⟮I; F, V⟯) : coeAddHom I F n V s = s
identity	contDiffGroupoid		contDiffGroupoid x0 x1 = continuousGroupoid x2	: contDiffGroupoid 0 I = continuousGroupoid H
identity	dist		dist x0 x1 = Metric.infDist x0 x2	(s : AffineSubspace 𝕜 P) [Nonempty s] [s.direction.HasOrthogonalProjection] (p : P) : dist p (orthogonalProjection s p) = Metric.infDist p s
identity	dist		dist x0 x1 = dist x0 x2	{signs : Finset (Fin (n + 1))} (h : s.ExcenterExists signs) (i₁ i₂ : Fin (n + 1)) : dist (s.excenter signs) (s.touchpoint signs i₁) = dist (s.excenter signs) (s.touchpoint signs i₂)
identity	dist		dist x0 x1 = dist x0 x2	(s : AffineSubspace 𝕜 P) [Nonempty s] [s.direction.HasOrthogonalProjection] {p₁ : P} (hp₁ : p₁ ∈ s) (p₂ : P) : dist p₁ (reflection s p₂) = dist p₁ p₂
identity	dist		dist x0 x1 = dist x0 x2	[Module.Oriented ℝ V (Fin 2)] [Fact (Module.finrank ℝ V = 2)] {p₁ p₂ p₃ : P} (h : (2 : ℤ) • ∡ p₁ p₂ p₃ = (2 : ℤ) • ∡ p₂ p₃ p₁) (h0 : ∡ p₃ p₁ p₂ ≠ 0) (hpi : ∡ p₃ p₁ p₂ ≠ π) : dist p₁ p₂ = dist p₁ p₃
identity	dist		dist x0 x1 = dist x0 x2	{s : Sphere P} {p₁ p₂ q : P} {as₁ as₂ : AffineSubspace ℝ P} (h₁ : s.IsTangentAt p₁ as₁) (h₂ : s.IsTangentAt p₂ as₂) (hq_mem₁ : q ∈ as₁) (hq_mem₂ : q ∈ as₂) : dist q p₁ = dist q p₂
identity	dist		dist x0 x1 = dist x0 x2	{p₁ p₂ : P} {s : Sphere P} (hp₁ : p₁ ∈ s) (hp₂ : p₂ ∈ s) : dist s.center p₁ = dist s.center p₂
identity	dist		dist x0 x1 = dist x0 x2	(i₁ i₂ : Fin (n + 1)) : dist s.incenter (s.touchpoint ∅ i₁) = dist s.incenter (s.touchpoint ∅ i₂)
identity	dist		dist x0 x1 = dist x2 x1	(s : Sphere P) (p : P) (v : V) : dist (s.secondInter p v) s.center = dist p s.center
identity	dist		dist x0 x1 = dist x2 x1	{p₁ p₂ : P} {s : Sphere P} (hp₁ : p₁ ∈ s) (hp₂ : p₂ ∈ s) : dist p₁ s.center = dist p₂ s.center
identity	dist		dist x0 x1 = dist x2 x3	(s : AffineSubspace 𝕜 P) [Nonempty s] [s.direction.HasOrthogonalProjection] (p₁ p₂ : P) : dist p₁ (reflection s p₂) = dist (reflection s p₁) p₂
identity	dist		dist x0 x1 = r 	{p c : P} {ps : Set P} {r : ℝ} (hp : p ∈ ps) (hps : ps ⊆ ↑(⟨c, r⟩ : Sphere P)) : dist p c = r
identity	dist		dist x0 x1 = s.circumradius 	{n : ℕ} (s : Simplex ℝ P n) (i : Fin (n + 1)) : dist (s.points i) s.circumcenter = s.circumradius
identity	dist		dist x0 x1 = s.exradius x2	{signs : Finset (Fin (n + 1))} (h : s.ExcenterExists signs) (i : Fin (n + 1)) : dist (s.excenter signs) (s.touchpoint signs i) = s.exradius signs
identity	dist		dist x0 x1 = s.inradius 	(i : Fin (n + 1)) : dist s.incenter (s.touchpoint ∅ i) = s.inradius
identity	dist		dist x0 x1 = s.radius 	{p : P} {ps : Set P} {s : Sphere P} (hp : p ∈ ps) (hps : ps ⊆ (s : Set P)) : dist p s.center = s.radius
identity	dist		dist x0 x1 = t.circumradius 	(t : Triangle ℝ P) {i₁ i₂ : Fin 3} (h : i₁ ≠ i₂) : dist t.circumcenter (reflection (affineSpan ℝ (t.points '' {i₁, i₂})) t.orthocenter) = t.circumradius
identity	dist		dist x0 x1 = t.circumradius 	(t : Triangle ℝ P) {i₁ i₂ : Fin 3} (h : i₁ ≠ i₂) : dist t.circumcenter (reflection (affineSpan ℝ (t.points '' ↑({i₁, i₂} : Finset (Fin 3)))) t.orthocenter) = t.circumradius
identity	dist		dist x0 x1 = t.circumradius 	(t : Triangle ℝ P) {i₁ i₂ : Fin 3} (h : i₁ ≠ i₂) : dist t.orthocenter (reflection (affineSpan ℝ (t.points '' {i₁, i₂})) t.circumcenter) = t.circumradius
identity	dist		dist x0 x1 = t.circumradius 	(t : Triangle ℝ P) {i₁ i₂ : Fin 3} (h : i₁ ≠ i₂) : dist t.orthocenter (reflection (affineSpan ℝ (t.points '' ↑({i₁, i₂} : Finset (Fin 3)))) t.circumcenter) = t.circumradius
identity	dual		dual x0 x1 = 0 	(hp : Injective p.flip) : dual p univ = 0
identity	dual		dual x0 x1 = dual x0 x2	: dual p (dual p.flip (dual p s)) = dual p s
identity	dual		dual x0 x1 = dual x0 x2	(s : Set M) : dual p (span R s) = dual p s
identity	dual		dual x0 x1 = dual x0 x2	(s : Set N) : dual p.flip (dual p (dual p.flip s)) = dual p.flip s
identity	dual		dual x0 x1 = sInf x2	(S : Set (Set M)) : dual p (⋃₀ S) = sInf (dual p '' S)
identity	e.hom.stalkMap		e.hom.stalkMap x0 x1 = X.presheaf.stalkSpecializes x2 x3	(e : X ≅ Y) (x : X) (y) : e.hom.stalkMap x (e.inv.stalkMap (e.hom.base x) y) = X.presheaf.stalkSpecializes (specializes_of_eq <| by simp) y
identity	e.inv.stalkMap		e.inv.stalkMap x0 x1 = Y.presheaf.stalkSpecializes x2 x3	(e : X ≅ Y) (y : Y) (z) : e.inv.stalkMap y (e.hom.stalkMap (e.inv.base y) z) = Y.presheaf.stalkSpecializes (specializes_of_eq <| by simp) z
identity	e.localFrame		e.localFrame x0 x1 x2 = 0 	{i : ι} (hx : x ∉ e.baseSet) : e.localFrame b i x = 0
identity	e.localFrame		e.localFrame x0 x1 x2 = e.basisAt x0 x3 x1	{i : ι} (hx : x ∈ e.baseSet) : e.localFrame b i x = e.basisAt b hx i
identity	e.symm.toDiffeomorph		e.symm.toDiffeomorph  = e.toDiffeomorph.symm 	: e.symm.toDiffeomorph = e.toDiffeomorph.symm
identity	evalAt		evalAt x0 x1 = 𝒅ₕ x2 x3	: evalAt (g * h) X = 𝒅ₕ (L_apply I g h) (evalAt h X)
identity	extChartAt		extChartAt x0 x1 x2 = I x2	{x y : H} : extChartAt I x y = I y
identity	extChartAt		extChartAt x0 x1 x2 = PartialEquiv.refl x3	(x : E) : extChartAt 𝓘(𝕜, E) x = PartialEquiv.refl E
identity	extChartAt		extChartAt x0 x1 x2 x3 = y 	{x y : E} : extChartAt 𝓘(𝕜, E) x y = y
identity	f		f  = g 	(h : ∀ x, f x = g x) : f = g
identity	f		f  = ᶠ x0 x1	: f =ᶠ[𝓝 c] 1
identity	f		f  = ᶠ x0 x1	(hs : x ∈ (chartAt H c).source) (hd : dist (extChartAt I c x) (extChartAt I c c) < f.rIn) : f =ᶠ[𝓝 x] 1
identity	f		f x0 = 1 	: f c = 1
identity	f		f x0 = 1 	(hs : x ∈ (chartAt H c).source) (hd : dist (extChartAt I c x) (extChartAt I c c) ≤ f.rIn) : f x = 1
identity	f		f x0 = f x1	[PreconnectedSpace M] {f : M → F} (hf : MDifferentiable I 𝓘(ℂ, F) f) (a b : M) : f a = f b
identity	f		f x0 = y 	(hf : IsLocalDiffeomorphAt I J n f x) {y : N} (hy : y ∈ hf.localInverse.source) : f (hf.localInverse y) = y
identity	f.comp		f.comp x0 x1 = f x2	(f : C^n⟮I', M'; I'', M''⟯) (g : C^n⟮I, M; I', M'⟯) (x : M) : f.comp g x = f (g x)
identity	f.stalkMap		f.stalkMap x0 x1 = X.presheaf.germ x2 x0 x3 x4	(U : Opens Y) (x : X) (hx : f.base x ∈ U) (y) : f.stalkMap x (Y.presheaf.germ U (f.base x) hx y) = X.presheaf.germ ((Opens.map f.base).obj U) x hx (f.c.app (op U) y)
identity	finrank		finrank x0 x1 x2 = 1 	{n : ℕ} [NeZero n] (s : Simplex ℝ P n) (i : Fin (n + 1)) : finrank ℝ (s.altitude i).direction = 1
identity	fs		fs x0 = ᶠ x1 x2	(x : M) (hx : x ∈ s) : fs (fs.ind x hx) =ᶠ[𝓝 x] 1
identity	fs		fs x0 x1 = 1 	(x : M) (hx : x ∈ s) : fs (fs.ind x hx) x = 1
identity	fs.toSmoothPartitionOfUnity		fs.toSmoothPartitionOfUnity x0 x1 = 0 	{i : ι} {x : M} (h : fs i x = 0) : fs.toSmoothPartitionOfUnity i x = 0
identity	h		h x0 = x 	(h : M ≃ₘ^n⟮I, J⟯ N) (x : N) : h (h.symm x) = x
identity	h.symm		h.symm x0 = x 	(h : M ≃ₘ^n⟮I, J⟯ N) (x : M) : h.symm (h x) = x
identity	h.symm.toEquiv		h.symm.toEquiv  = h.toEquiv.symm 	(h : M ≃ₘ^n⟮I, J⟯ N) : h.symm.toEquiv = h.toEquiv.symm
identity	h.symm.toHomeomorph		h.symm.toHomeomorph  = h.toHomeomorph.symm 	(h : M ≃ₘ^n⟮I, J⟯ N) : h.symm.toHomeomorph = h.toHomeomorph.symm
identity	h.symm.trans		h.symm.trans x0 = Diffeomorph.refl x1 x2 x3	(h : M ≃ₘ^n⟮I, J⟯ N) : h.symm.trans h = Diffeomorph.refl J N n
identity	h.toHomeomorph.toEquiv		h.toHomeomorph.toEquiv  = h.toEquiv 	(h : M ≃ₘ^n⟮I, J⟯ N) : h.toHomeomorph.toEquiv = h.toEquiv
identity	h.trans		h.trans x0 = Diffeomorph.refl x1 x2 x3	(h : M ≃ₘ^n⟮I, J⟯ N) : h.trans h.symm = Diffeomorph.refl I M n
identity	h.trans		h.trans x0 = h 	(h : M ≃ₘ^n⟮I, I'⟯ M') : h.trans (Diffeomorph.refl I' M' n) = h
identity	hf.image.1		hf.image.1  = range x0	(hf : IsLocalDiffeomorph I J n f) : hf.image.1 = range f
identity	hf.mfderivToContinuousLinearEquiv		hf.mfderivToContinuousLinearEquiv x0 = mfderiv x1 x2 x3 x4	(hf : IsLocalDiffeomorphAt I J n f x) (hn : n ≠ 0) : hf.mfderivToContinuousLinearEquiv hn = mfderiv I J f x
identity	hf.mfderivToContinuousLinearEquiv		hf.mfderivToContinuousLinearEquiv x0 x1 = mfderiv x2 x3 x4 x1	(hf : IsLocalDiffeomorph I J n f) (hn : n ≠ 0) (x : M) : hf.mfderivToContinuousLinearEquiv hn x = mfderiv I J f x
identity	hs.coeff		hs.coeff x0 x1 x2 = 0 	(hs : IsLocalFrameOn I F n s u) (ht : t x = 0) (i : ι) : hs.coeff i t x = 0
identity	hs.toCone		hs.toCone x0 = sInf x1	: hs.toCone s = sInf { t : ConvexCone 𝕜 M | s ⊆ t }
identity	inversion		inversion x0 x1 x0 = c 	(c : P) (R : ℝ) : inversion c R c = c
identity	inversion		inversion x0 x1 x2 = c 	(c x : P) : inversion c 0 x = c
identity	inversion		inversion x0 x1 x2 = homothety x0 x3 x4	(c : P) (a R : ℝ) (x : P) : inversion c (a * R) x = homothety c (a ^ 2) (inversion c R x)
identity	inversion		inversion x0 x1 x2 = lineMap x0 x2 x3	(c : P) (R : ℝ) (x : P) : inversion c R x = lineMap c x ((R / dist x c) ^ 2)
identity	inversion		inversion x0 x1 x2 = x 	(c x : P) : inversion c (dist c x) x = x
identity	inversion		inversion x0 x1 x2 = x 	(c x : P) : inversion c (dist x c) x = x
identity	inversion		inversion x0 x1 x2 = x 	(c : P) {R : ℝ} (hR : R ≠ 0) (x : P) : inversion c R (inversion c R x) = x
identity	inversion		inversion x0 x1 x2 = x 	(h : x ∈ Metric.sphere c R) : inversion c R x = x
identity	l		l  = lift x0 x1 x2	(H : Set.range g.base ⊆ Set.range f.base) (l : Y ⟶ X) (hl : l ≫ f = g) : l = lift f g H
identity	line		line x0 = s.altitude x1	{n : ℕ} [NeZero n] (s : Simplex ℝ P n) (i : Fin (n + 1)) : line[ℝ, s.altitudeFoot i, s.points i] = s.altitude i
identity	line		line x0 = t.insphere.orthRadius x1	[Fact (Module.finrank ℝ V = 2)] {i₁ i₂ i₃ : Fin 3} (h₁₂ : i₁ ≠ i₂) (h₁₃ : i₁ ≠ i₃) (h₂₃ : i₂ ≠ i₃) : line[ℝ, t.points i₂, t.points i₃] = t.insphere.orthRadius (t.touchpoint ∅ i₁)
identity	map		map x0 x1 = 𝓝 x2	[I.Boundaryless] (x : M) : map (extChartAt I x) (𝓝 x) = 𝓝 (extChartAt I x x)
identity	map		map x0 x1 = 𝓝 x2	[I.Boundaryless] {x : M} (hx : x ∈ f.source) : map (f.extend I) (𝓝 x) = 𝓝 (f.extend I x)
identity	map		map x0 x1 = 𝓝 x2	(x : H) : map I.symm (𝓝[range I] I x) = 𝓝 x
identity	map		map x0 x1 = 𝓝 x2 x0 x3	(x : H) : map I (𝓝 x) = 𝓝[range I] I x
identity	map		map x0 x1 = 𝓝 x2 x0 x3	(s : Set H) (x : H) : map I (𝓝[s] x) = 𝓝[I '' s] I x
identity	map		map x0 x1 = 𝓝 x2 x3	{x : H} {s : Set H} : map I.symm (𝓝[I '' s] I x) = 𝓝[s] x
identity	map		map x0 x1 = 𝓝 x2 x3 x4 x5	{x : M} (hy : x ∈ f.source) : map (f.extend I) (𝓝 x) = 𝓝[range I] f.extend I x
identity	map		map x0 x1 = 𝓝 x2 x3 x4 x5	{y : M} (hy : y ∈ f.source) : map (f.extend I) (𝓝[s] y) = 𝓝[(f.extend I).symm ⁻¹' s ∩ range I] f.extend I y
identity	map		map x0 x1 = 𝓝 x2 x3 x4 x5	{y : M} (hy : y ∈ f.source) : map (f.extend I) (𝓝[s] y) = 𝓝[f.extend I '' ((f.extend I).source ∩ s)] f.extend I y
identity	map		map x0 x1 = 𝓝 x2 x3 x4 x5	{y : M} (hy : y ∈ f.source) (hs : s ⊆ f.source) : map (f.extend I) (𝓝[s] y) = 𝓝[f.extend I '' s] f.extend I y
identity	map		map x0 x1 = 𝓝 x2 x3 x4 x5 x5	(x : M) : map (extChartAt I x) (𝓝 x) = 𝓝[range I] extChartAt I x x
identity	map		map x0 x1 = 𝓝 x2 x3 x4 x5 x5	(x : M) : map (extChartAt I x) (𝓝[s] x) = 𝓝[(extChartAt I x).symm ⁻¹' s ∩ range I] extChartAt I x x
identity	map		map x0 x1 = 𝓝 x2 x3 x4 x5 x5	(x : M) : map (extChartAt I x) (𝓝[s] x) = 𝓝[extChartAt I x '' ((extChartAt I x).source ∩ s)] extChartAt I x x
identity	map		map x0 x1 = 𝓝 x2 x3 x4 x5 x6	{x y : M} (hy : y ∈ (extChartAt I x).source) : map (extChartAt I x) (𝓝 y) = 𝓝[range I] extChartAt I x y
identity	map		map x0 x1 = 𝓝 x2 x3 x4 x5 x6	{x y : M} (hy : y ∈ (extChartAt I x).source) : map (extChartAt I x) (𝓝[s] y) = 𝓝[(extChartAt I x).symm ⁻¹' s ∩ range I] extChartAt I x y
identity	map		map x0 x1 = 𝓝 x2 x3 x4 x5 x6	{x y : M} (hy : y ∈ (extChartAt I x).source) : map (extChartAt I x) (𝓝[s] y) = 𝓝[extChartAt I x '' ((extChartAt I x).source ∩ s)] extChartAt I x y
identity	map		map x0 x1 x2 = 𝓝 x3	(x : M) : map (extChartAt I x).symm (𝓝[range I] extChartAt I x x) = 𝓝 x
identity	map		map x0 x1 x2 = 𝓝 x3	{x y : M} (hy : y ∈ (extChartAt I x).source) : map (extChartAt I x).symm (𝓝[range I] extChartAt I x y) = 𝓝 y
identity	map		map x0 x1 x2 = 𝓝 x3	{y : M} (hy : y ∈ f.source) : map (f.extend I).symm (𝓝[range I] f.extend I y) = 𝓝 y
identity	map		map x0 x1 x2 = 𝓝 x3 x4	(x : M) : map (extChartAt I x).symm (𝓝[(extChartAt I x).symm ⁻¹' s ∩ range I] extChartAt I x x) = 𝓝[s] x
identity	map		map x0 x1 x2 = 𝓝 x3 x4	{x y : M} (hy : y ∈ (extChartAt I x).source) : map (extChartAt I x).symm (𝓝[(extChartAt I x).symm ⁻¹' s ∩ range I] extChartAt I x y) = 𝓝[s] y
identity	map		map x0 x1 x2 = 𝓝 x3 x4	{y : M} (hy : y ∈ f.source) : map (f.extend I).symm (𝓝[(f.extend I).symm ⁻¹' s ∩ range I] f.extend I y) = 𝓝[s] y
identity	mfderiv		mfderiv x0 x0 x1 x2 = ContinuousLinearMap.id x3 x4	: mfderiv I I (@Sum.inl M M') q = ContinuousLinearMap.id 𝕜 (TangentSpace I p)
identity	mfderiv		mfderiv x0 x0 x1 x2 = ContinuousLinearMap.id x3 x4	: mfderiv I I (@Sum.swap M M') p = ContinuousLinearMap.id 𝕜 (TangentSpace I p)
identity	mfderiv		mfderiv x0 x0 x1 x2 = ContinuousLinearMap.id x3 x4	: mfderiv I I (@id M) x = ContinuousLinearMap.id 𝕜 (TangentSpace I x)
identity	mfderiv		mfderiv x0 x0 x1 x2 = tangentCoordChange x0 x2 x3 x2	{x y : M} (hsrc : x ∈ (chartAt H y).source) : mfderiv I I (chartAt H y) x = tangentCoordChange I x y x
identity	mfderiv		mfderiv x0 x1 x0 x2 x3 x4 = f 	: mfderiv 𝓘(𝕜, E) 𝓘(𝕜, E') f x = f
identity	mfderiv		mfderiv x0 x1 x0 x2 x3 x4 = fderiv x5 x3 x4	: mfderiv 𝓘(𝕜, E) 𝓘(𝕜, E') f x = fderiv 𝕜 f x
identity	mfderiv		mfderiv x0 x1 x2 x3 = ContinuousLinearMap.fst x4 x5 x6	{x : M × M'} : mfderiv (I.prod I') I Prod.fst x = ContinuousLinearMap.fst 𝕜 (TangentSpace I x.1) (TangentSpace I' x.2)
identity	mfderiv		mfderiv x0 x1 x2 x3 = ContinuousLinearMap.inl x4 x5 x6	{x₀ : M} {y₀ : M'} : mfderiv I (I.prod I') (fun x => (x, y₀)) x₀ = ContinuousLinearMap.inl 𝕜 (TangentSpace I x₀) (TangentSpace I' y₀)
identity	mfderiv		mfderiv x0 x1 x2 x3 x4 x5 = 1 	(z : Icc x y) : mfderiv (𝓡∂ 1) 𝓘(ℝ) (Subtype.val : Icc x y → ℝ) z 1 = 1
identity	mfderivWithin		mfderivWithin x0 x0 x1 x2 x3 = ContinuousLinearMap.id x4 x5	(hU : UniqueMDiffWithinAt I s q) : mfderivWithin I I (@Sum.inl M M') s q = ContinuousLinearMap.id 𝕜 (TangentSpace I p)
identity	mfderivWithin		mfderivWithin x0 x0 x1 x2 x3 = ContinuousLinearMap.id x4 x5	{s : Set (M ⊕ M')} (hs : UniqueMDiffWithinAt I s p) : mfderivWithin I I (@Sum.swap M M') s p = ContinuousLinearMap.id 𝕜 (TangentSpace I p)
identity	mfderivWithin		mfderivWithin x0 x0 x1 x2 x3 = ContinuousLinearMap.id x4 x5	(hxs : UniqueMDiffWithinAt I s x) : mfderivWithin I I (@id M) s x = ContinuousLinearMap.id 𝕜 (TangentSpace I x)
identity	mfderivWithin		mfderivWithin x0 x1 x0 x2 x3 x4 x5 = f 	(hs : UniqueMDiffWithinAt 𝓘(𝕜, E) s x) : mfderivWithin 𝓘(𝕜, E) 𝓘(𝕜, E') f s x = f
identity	mfderivWithin		mfderivWithin x0 x1 x0 x2 x3 x4 x5 = fderivWithin x6 x3 x4 x5	: mfderivWithin 𝓘(𝕜, E) 𝓘(𝕜, E') f s x = fderivWithin 𝕜 f s x
identity	mfderivWithin		mfderivWithin x0 x1 x2 x3 x4 = ContinuousLinearMap.fst x5 x6 x7	{s : Set (M × M')} {x : M × M'} (hxs : UniqueMDiffWithinAt (I.prod I') s x) : mfderivWithin (I.prod I') I Prod.fst s x = ContinuousLinearMap.fst 𝕜 (TangentSpace I x.1) (TangentSpace I' x.2)
identity	mfderivWithin		mfderivWithin x0 x1 x2 x3 x4 x5 x6 = 1 	{z : ℝ} (hz : z ∈ Icc x y) : mfderivWithin 𝓘(ℝ) (𝓡∂ 1) (Set.projIcc x y h.out.le) (Icc x y) z 1 = 1
identity	mfderivWithin		mfderivWithin x0 x1 x2 x3 x4 x5 x6 = mfderiv x7 x2 x8 x5 x6	{f : Icc x y → M} {w : Icc x y} : mfderivWithin 𝓘(ℝ) I (f ∘ (projIcc x y h.out.le)) (Icc x y) w 1 = mfderiv (𝓡∂ 1) I f w 1
identity	mlieBracket		mlieBracket x0 x1 x1 = 0 	: mlieBracket I V V = 0
identity	mlieBracket		mlieBracket x0 x1 x2 = 0 	: mlieBracket I 0 W = 0
identity	mlieBracket		mlieBracket x0 x1 x2 = 0 	: mlieBracket I W 0 = 0
identity	mlieBracket		mlieBracket x0 x1 x2 = ᶠ x3 x4 x0 x5 x6	(hV : V₁ =ᶠ[𝓝 x] V) (hW : W₁ =ᶠ[𝓝 x] W) : mlieBracket I V₁ W₁ =ᶠ[𝓝 x] mlieBracket I V W
identity	mlieBracket		mlieBracket x0 x1 x2 x3 = mlieBracket x0 x4 x5 x3	(hV : V₁ =ᶠ[𝓝 x] V) (hW : W₁ =ᶠ[𝓝 x] W) : mlieBracket I V₁ W₁ x = mlieBracket I V W x
identity	mlieBracketWithin		mlieBracketWithin x0 x1 x1 = 0 	: mlieBracketWithin I V V = 0
identity	mlieBracketWithin		mlieBracketWithin x0 x1 x2 x3 = 0 	: mlieBracketWithin I 0 W s = 0
identity	mlieBracketWithin		mlieBracketWithin x0 x1 x2 x3 = 0 	: mlieBracketWithin I W 0 s = 0
identity	mlieBracketWithin		mlieBracketWithin x0 x1 x2 x3 = mlieBracket x0 x1 x2	: mlieBracketWithin I V W univ = mlieBracket I V W
identity	mlieBracketWithin		mlieBracketWithin x0 x1 x2 x3 = ᶠ x4 x5 x0 x1 x2 x6	(h : s =ᶠ[𝓝 x] t) : mlieBracketWithin I V W s =ᶠ[𝓝 x] mlieBracketWithin I V W t
identity	mlieBracketWithin		mlieBracketWithin x0 x1 x2 x3 = ᶠ x4 x5 x0 x6 x7 x3	(hV : V₁ =ᶠ[𝓝[s] x] V) (hW : W₁ =ᶠ[𝓝[s] x] W) : mlieBracketWithin I V₁ W₁ s =ᶠ[𝓝[s] x] mlieBracketWithin I V W s
identity	mlieBracketWithin		mlieBracketWithin x0 x1 x2 x3 = ᶠ x4 x5 x0 x6 x7 x3	(hV : V₁ =ᶠ[𝓝[s] x] V) (hW : W₁ =ᶠ[𝓝[s] x] W) (ht : t ⊆ s) : mlieBracketWithin I V₁ W₁ t =ᶠ[𝓝[s] x] mlieBracketWithin I V W t
identity	mlieBracketWithin		mlieBracketWithin x0 x1 x2 x3 x4 = 0 	(hV : V x = 0) (hW : W x = 0) : mlieBracketWithin I V W s x = 0
identity	mlieBracketWithin		mlieBracketWithin x0 x1 x2 x3 x4 = lieBracketWithin x5 x2 x3 x4	{V W : Π (x : E), TangentSpace 𝓘(𝕜, E) x} {s : Set E} : mlieBracketWithin 𝓘(𝕜, E) V W s = lieBracketWithin 𝕜 V W s
identity	mlieBracketWithin		mlieBracketWithin x0 x1 x2 x3 x4 = mlieBracket x0 x1 x2 x4	(h : s ∈ 𝓝 x) : mlieBracketWithin I V W s x = mlieBracket I V W x
identity	mlieBracketWithin		mlieBracketWithin x0 x1 x2 x3 x4 = mlieBracketWithin x0 x1 x2 x5 x4	(ht : t ∈ 𝓝 x) : mlieBracketWithin I V W (s ∩ t) x = mlieBracketWithin I V W s x
identity	mlieBracketWithin		mlieBracketWithin x0 x1 x2 x3 x4 = mlieBracketWithin x0 x1 x2 x5 x4	(h : s =ᶠ[𝓝 x] t) : mlieBracketWithin I V W s x = mlieBracketWithin I V W t x
identity	mlieBracketWithin		mlieBracketWithin x0 x1 x2 x3 x4 = mlieBracketWithin x0 x5 x6 x3 x4	(hV : EqOn V₁ V s) (hVx : V₁ x = V x) (hW : EqOn W₁ W s) (hWx : W₁ x = W x) : mlieBracketWithin I V₁ W₁ s x = mlieBracketWithin I V W s x
identity	mlieBracketWithin		mlieBracketWithin x0 x1 x2 x3 x4 = mlieBracketWithin x0 x5 x6 x7 x4	(hV : MDifferentiableWithinAt I I.tangent (fun x ↦ (V x : TangentBundle I M)) s x) (hVs : EqOn V₁ V t) (hVx : V₁ x = V x) (hW : MDifferentiableWithinAt I I.tangent (fun x ↦ (W x : TangentBundle I M)) s x) (hWs : EqOn W₁ W t) (hWx : W₁ x = W x) (hxt : UniqueMDiffWithinAt I t x) (h₁ : t ⊆ s) : mlieBracketWithin I V₁ W₁ t x = mlieBracketWithin I V W s x
identity	mpullback		mpullback x0 x0 x1 x2 = V 	{V : Π (x : M), TangentSpace I x} : mpullback I I id V = V
identity	mpullback		mpullback x0 x0 x1 x2 = mulInvariantVectorField x3	(g : G) (v : GroupLieAlgebra I G) : mpullback I I (g * ·) (mulInvariantVectorField v) = mulInvariantVectorField v
identity	mpullback		mpullback x0 x1 x0 x2 x3 x4 = pullback x5 x3 x4	{f : E → E'} {V : E' → E'} : mpullback 𝓘(𝕜, E) 𝓘(𝕜, E') f V = pullback 𝕜 f V
identity	mpullbackWithin		mpullbackWithin x0 x0 x1 x2 x3 x4 = V x4	{V : Π (x : M), TangentSpace I x} (h : UniqueMDiffWithinAt I s x) : mpullbackWithin I I id V s x = V x
identity	mpullbackWithin		mpullbackWithin x0 x1 x0 x2 x3 x4 x5 = pullbackWithin x6 x3 x4 x5	{f : E → E'} {V : E' → E'} {s : Set E} : mpullbackWithin 𝓘(𝕜, E) 𝓘(𝕜, E') f V s = pullbackWithin 𝕜 f V s
identity	mulInvariantVectorField		mulInvariantVectorField x0 = mlieBracket x1 x2 x3	(v w : GroupLieAlgebra I G) : mulInvariantVectorField (mlieBracket I (mulInvariantVectorField v) (mulInvariantVectorField w) 1) = mlieBracket I (mulInvariantVectorField v) (mulInvariantVectorField w)
identity	mulInvariantVectorField		mulInvariantVectorField x0 x1 = mpullback x2 x2 x3 x4 x1	(g : G) (V : Π (g : G), TangentSpace I g) : mulInvariantVectorField (V 1) g = mpullback I I (g⁻¹ * ·) V g
identity	nndist		nndist x0 x1 = Metric.infNndist x0 x2	(s : AffineSubspace 𝕜 P) [Nonempty s] [s.direction.HasOrthogonalProjection] (p : P) : nndist p (orthogonalProjection s p) = Metric.infNndist p s
identity	nonunits		nonunits x0 = RingHom.ker x1	(x : M) : nonunits ((smoothSheafCommRing IM 𝓘(𝕜) M 𝕜).presheaf.stalk x) = RingHom.ker (smoothSheafCommRing.eval IM 𝓘(𝕜) M 𝕜 x)
identity	o.oangle		o.oangle x0 x0 = 0 	(x : V) : o.oangle x x = 0
identity	o.oangle		o.oangle x0 x1 = 0 	(x y : V) : o.oangle (o.rotation (o.oangle x y) x) y = 0
identity	o.oangle		o.oangle x0 x1 = 0 	(x : V) {r : ℝ} (hr : 0 ≤ r) : o.oangle (r • x) x = 0
