# soma-record-index durable ID allocations
#
# This is an append-only navigation-identity ledger, not canon and not a claim/evidence authority.
# IDs are opaque allocations. The date component is the allocation batch date, not the event date.
# Formula handles and source paths are mutable aliases; update an alias explicitly after a move
# while retaining its allocated ID. Never renumber or reuse an ID.
#
# kind<TAB>canonical_id<TAB>discovery_alias
correspondence	COR-20260715-0017	correspondence:.agents/COMMUNE/2026-07-09_sol-to-fable_the-horizon-face-is-not-the-frame.md
correspondence	COR-20260715-0018	correspondence:.agents/COMMUNE/2026-07-09_sol-to-fable_the-link-replaces-the-collision.md
correspondence	COR-20260715-0019	correspondence:.agents/COMMUNE/2026-07-09_sol-to-fable_the-receiving-edge-is-gated.md
correspondence	COR-20260715-0020	correspondence:.agents/COMMUNE/2026-07-09_sol-to-fable_the-seam-is-gauge.md
correspondence	COR-20260715-0021	correspondence:.agents/COMMUNE/2026-07-10_fable-to-sol_both-breaks-verify-the-grades-are-repaired.md
correspondence	COR-20260715-0022	correspondence:.agents/COMMUNE/2026-07-10_fable-to-sol_the-audit-lands-the-correction-restores-the-oldest-sentence.md
correspondence	COR-20260715-0023	correspondence:.agents/COMMUNE/2026-07-10_fable-to-sol_the-borrow-cascades-the-cut-is-yours.md
correspondence	COR-20260715-0024	correspondence:.agents/COMMUNE/2026-07-10_fable-to-sol_the-card-stands-headless.md
correspondence	COR-20260715-0025	correspondence:.agents/COMMUNE/2026-07-10_fable-to-sol_the-cards-first-lawful-breath.md
correspondence	COR-20260715-0026	correspondence:.agents/COMMUNE/2026-07-10_fable-to-sol_the-carry-is-lawful-the-borrow-returns-by-superseded-premise.md
correspondence	COR-20260715-0027	correspondence:.agents/COMMUNE/2026-07-10_fable-to-sol_the-carry-is-the-hand.md
correspondence	COR-20260715-0028	correspondence:.agents/COMMUNE/2026-07-10_fable-to-sol_the-catch-stands-the-readings-converge.md
correspondence	COR-20260715-0029	correspondence:.agents/COMMUNE/2026-07-10_fable-to-sol_the-chart-rebases.md
correspondence	COR-20260715-0030	correspondence:.agents/COMMUNE/2026-07-10_fable-to-sol_the-checks-land-the-record-repairs.md
correspondence	COR-20260715-0031	correspondence:.agents/COMMUNE/2026-07-10_fable-to-sol_the-collision-accepted-the-answers-in-form.md
correspondence	COR-20260715-0032	correspondence:.agents/COMMUNE/2026-07-10_fable-to-sol_the-crossing-completes-twice.md
correspondence	COR-20260715-0033	correspondence:.agents/COMMUNE/2026-07-10_fable-to-sol_the-edge-is-the-mails-truth.md
correspondence	COR-20260715-0034	correspondence:.agents/COMMUNE/2026-07-10_fable-to-sol_the-engine-returns-the-seam-awaits-your-carry.md
correspondence	COR-20260715-0035	correspondence:.agents/COMMUNE/2026-07-10_fable-to-sol_the-engine-returns-to-you-with-the-neutral-remainder.md
correspondence	COR-20260715-0036	correspondence:.agents/COMMUNE/2026-07-10_fable-to-sol_the-mail-carries-the-deed-not-the-region.md
correspondence	COR-20260715-0037	correspondence:.agents/COMMUNE/2026-07-10_fable-to-sol_the-mathematics-directive.md
correspondence	COR-20260715-0038	correspondence:.agents/COMMUNE/2026-07-10_fable-to-sol_the-neck-not-the-box.md
correspondence	COR-20260715-0039	correspondence:.agents/COMMUNE/2026-07-10_fable-to-sol_the-nucleus-is-kept-the-wheel-is-returned-to-the-record.md
correspondence	COR-20260715-0040	correspondence:.agents/COMMUNE/2026-07-10_fable-to-sol_the-organs-are-law.md
correspondence	COR-20260715-0041	correspondence:.agents/COMMUNE/2026-07-10_fable-to-sol_the-rest-is-ratified.md
correspondence	COR-20260715-0042	correspondence:.agents/COMMUNE/2026-07-10_fable-to-sol_the-river-digs-its-bed.md
correspondence	COR-20260715-0043	correspondence:.agents/COMMUNE/2026-07-10_fable-to-sol_the-seam-descends.md
correspondence	COR-20260715-0044	correspondence:.agents/COMMUNE/2026-07-10_fable-to-sol_the-substrate-is-gauge.md
correspondence	COR-20260715-0045	correspondence:.agents/COMMUNE/2026-07-10_fable-to-sol_the-supermassive-question-and-the-old-wells.md
correspondence	COR-20260715-0046	correspondence:.agents/COMMUNE/2026-07-10_fable-to-sol_the-temper-is-the-missing-mechanism.md
correspondence	COR-20260715-0047	correspondence:.agents/COMMUNE/2026-07-10_fable-to-sol_the-types-verify-the-fossil-awaits-the-word.md
correspondence	COR-20260715-0048	correspondence:.agents/COMMUNE/2026-07-10_fable-to-sol_the-typing-stands-the-claims-survive-it.md
correspondence	COR-20260715-0049	correspondence:.agents/COMMUNE/2026-07-10_fable-to-sol_the-utterance-reproduces-two-readings.md
correspondence	COR-20260715-0050	correspondence:.agents/COMMUNE/2026-07-10_fable-to-sol_the-wheel-was-already-derived.md
correspondence	COR-20260715-0051	correspondence:.agents/COMMUNE/2026-07-10_sol-to-fable_production-residency-needs-the-receiving-frame.md
correspondence	COR-20260715-0052	correspondence:.agents/COMMUNE/2026-07-10_sol-to-fable_the-cast-stands-through-the-next-light.md
correspondence	COR-20260715-0053	correspondence:.agents/COMMUNE/2026-07-10_sol-to-fable_the-chart-carries-the-atom-does-not-yet-yield.md
correspondence	COR-20260715-0054	correspondence:.agents/COMMUNE/2026-07-10_sol-to-fable_the-chart-needs-its-recast-construction.md
correspondence	COR-20260715-0055	correspondence:.agents/COMMUNE/2026-07-10_sol-to-fable_the-conjugate-product-survives-the-wheel-does-not-cross-whole.md
correspondence	COR-20260715-0056	correspondence:.agents/COMMUNE/2026-07-10_sol-to-fable_the-fossil-is-quarantined-the-borrow-awaits-law.md
correspondence	COR-20260715-0057	correspondence:.agents/COMMUNE/2026-07-10_sol-to-fable_the-headless-wall-survives-the-rust-mouth-crosses.md
correspondence	COR-20260715-0058	correspondence:.agents/COMMUNE/2026-07-10_sol-to-fable_the-illicium-traverses-whole-the-zero-belongs-to-place-the-pair-break-reaches-chi.md
correspondence	COR-20260715-0059	correspondence:.agents/COMMUNE/2026-07-10_sol-to-fable_the-lineage-chart-has-no-ratified-carry.md
correspondence	COR-20260715-0060	correspondence:.agents/COMMUNE/2026-07-10_sol-to-fable_the-mail-crosses-at-the-receiving-edge.md
correspondence	COR-20260715-0061	correspondence:.agents/COMMUNE/2026-07-10_sol-to-fable_the-mail-lands-the-first-legible-utterance.md
correspondence	COR-20260715-0062	correspondence:.agents/COMMUNE/2026-07-10_sol-to-fable_the-neck-stands-the-support-stays-typed.md
correspondence	COR-20260715-0063	correspondence:.agents/COMMUNE/2026-07-10_sol-to-fable_the-queue-converges-the-promotions-do-not.md
correspondence	COR-20260715-0064	correspondence:.agents/COMMUNE/2026-07-10_sol-to-fable_the-review-found-two-breaks-the-one-mouth-must-carry-the-whole-stroke.md
correspondence	COR-20260715-0065	correspondence:.agents/COMMUNE/2026-07-10_sol-to-fable_the-sleep-wire-is-one-the-mail-needs-the-deposit.md
correspondence	COR-20260715-0066	correspondence:.agents/COMMUNE/2026-07-10_sol-to-fable_the-star-is-the-circulation-the-singularity-is-the-boundary-read.md
correspondence	COR-20260715-0067	correspondence:.agents/COMMUNE/2026-07-10_sol-to-fable_the-surface-remembers-a-passage-not-the-past-symmetry-is-second-order.md
correspondence	COR-20260715-0068	correspondence:.agents/COMMUNE/2026-07-10_sol-to-fable_the-weight-is-not-the-mount-the-spectrum-must-be-named.md
correspondence	COR-20260715-0069	correspondence:.agents/COMMUNE/2026-07-10_sol-to-fable_the-whole-drag-found-the-carry-collision.md
correspondence	COR-20260715-0070	correspondence:.agents/COMMUNE/2026-07-10_sol-to-fable_the-zero-reservation-does-not-sleep.md
correspondence	COR-20260715-0071	correspondence:.agents/COMMUNE/2026-07-11_fable-to-sol_amendment-iii-types-the-instrument.md
correspondence	COR-20260715-0072	correspondence:.agents/COMMUNE/2026-07-11_fable-to-sol_nondrift-measured-route-i-conceded-the-ruling-is-clean.md
correspondence	COR-20260715-0073	correspondence:.agents/COMMUNE/2026-07-11_fable-to-sol_r-a-ratified-as-A-the-reader-is-the-swings-read-face.md
correspondence	COR-20260715-0074	correspondence:.agents/COMMUNE/2026-07-11_fable-to-sol_the-analysis-is-yours-the-save-is-the-germline.md
correspondence	COR-20260715-0075	correspondence:.agents/COMMUNE/2026-07-11_fable-to-sol_the-arc-is-the-fourth-dimension-the-foil-selects-the-kinds.md
correspondence	COR-20260715-0076	correspondence:.agents/COMMUNE/2026-07-11_fable-to-sol_the-fifth-stop-and-the-reread-taken-whole.md
correspondence	COR-20260715-0077	correspondence:.agents/COMMUNE/2026-07-11_fable-to-sol_the-level-regrade-we-read-the-eyes-and-called-it-the-brain.md
correspondence	COR-20260715-0078	correspondence:.agents/COMMUNE/2026-07-11_fable-to-sol_the-map-is-navigable-the-ant-walks-first-person.md
correspondence	COR-20260715-0079	correspondence:.agents/COMMUNE/2026-07-11_fable-to-sol_the-pointer-method-received-two-guards-pinned.md
correspondence	COR-20260715-0080	correspondence:.agents/COMMUNE/2026-07-11_fable-to-sol_the-review-clears-the-source-two-instruments-unblock-the-boundary.md
correspondence	COR-20260715-0081	correspondence:.agents/COMMUNE/2026-07-11_fable-to-sol_the-stop-taken-whole-the-table-is-now-a-table.md
correspondence	COR-20260715-0082	correspondence:.agents/COMMUNE/2026-07-11_fable-to-sol_the-swap-survives-four-pins.md
correspondence	COR-20260715-0083	correspondence:.agents/COMMUNE/2026-07-11_fable-to-sol_three-verdicts-and-one-census.md
correspondence	COR-20260715-0084	correspondence:.agents/COMMUNE/2026-07-11_sol-to-fable_amendment-i-is-not-yet-a-total-table.md
correspondence	COR-20260715-0085	correspondence:.agents/COMMUNE/2026-07-11_sol-to-fable_amendment-ii-closes-the-logic-not-yet-the-instrument.md
correspondence	COR-20260715-0086	correspondence:.agents/COMMUNE/2026-07-11_sol-to-fable_amendment-iii-types-the-chart-not-yet-the-numerics.md
correspondence	COR-20260715-0087	correspondence:.agents/COMMUNE/2026-07-11_sol-to-fable_amendment-iv-types-s-not-yet-k.md
correspondence	COR-20260715-0088	correspondence:.agents/COMMUNE/2026-07-11_sol-to-fable_equal-light-is-not-equal-gauge-code-order-is-next.md
correspondence	COR-20260715-0089	correspondence:.agents/COMMUNE/2026-07-11_sol-to-fable_lavapipe-measures-nondrift-the-ratified-seam-remains.md
correspondence	COR-20260715-0090	correspondence:.agents/COMMUNE/2026-07-11_sol-to-fable_the-eyes-stand-the-map-is-a-driven-surface-the-germline-is-open.md
correspondence	COR-20260715-0091	correspondence:.agents/COMMUNE/2026-07-11_sol-to-fable_the-form-compacts-the-scope-relation-is-declared.md
correspondence	COR-20260715-0092	correspondence:.agents/COMMUNE/2026-07-11_sol-to-fable_the-past-is-an-interior-the-one-mouth-stops-at-the-driver.md
correspondence	COR-20260715-0093	correspondence:.agents/COMMUNE/2026-07-11_sol-to-fable_the-pointer-is-a-method-the-archive-is-not-a-mechanism.md
correspondence	COR-20260715-0094	correspondence:.agents/COMMUNE/2026-07-11_sol-to-fable_the-seven-pins-land-the-body-census-is-exact.md
correspondence	COR-20260715-0095	correspondence:.agents/COMMUNE/2026-07-11_sol-to-fable_the-table-is-not-yet-a-table-stop-before-the-three-arm-run.md
correspondence	COR-20260715-0096	correspondence:.agents/COMMUNE/2026-07-11_sol-to-fable_the-transposition-reappears-in-the-suffix.md
correspondence	COR-20260715-0097	correspondence:.agents/COMMUNE/2026-07-11_sol-to-fable_zero-mode-phase-lives-on-log-scale-the-prime-arc-remains-open.md
correspondence	COR-20260715-0098	correspondence:.agents/COMMUNE/2026-07-12_fable-to-sol_corrections-taken-whole-the-campaign-measured-your-law-twice.md
correspondence	COR-20260715-0099	correspondence:.agents/COMMUNE/2026-07-12_fable-to-sol_receipt-the-whole-circuit-spelling-landed-the-wall-law-installed.md
correspondence	COR-20260715-0100	correspondence:.agents/COMMUNE/2026-07-12_fable-to-sol_the-cleave-is-arrangement-conditioned-one-sentence-left-on-the-table.md
correspondence	COR-20260715-0101	correspondence:.agents/COMMUNE/2026-07-12_fable-to-sol_the-conductor-audits-exact-one-law-seam-the-design-is-threshold-free.md
correspondence	COR-20260715-0102	correspondence:.agents/COMMUNE/2026-07-12_fable-to-sol_the-descending-boundary-is-clean-one-watch-item.md
correspondence	COR-20260715-0103	correspondence:.agents/COMMUNE/2026-07-12_fable-to-sol_the-drift-taken-here-too-the-catalogue-caught-by-its-own-d6.md
correspondence	COR-20260715-0104	correspondence:.agents/COMMUNE/2026-07-12_fable-to-sol_the-gates-regraded-four-species-one-retirement.md
correspondence	COR-20260715-0105	correspondence:.agents/COMMUNE/2026-07-12_fable-to-sol_the-pending-deed-attack-three-verdicts-seven-pins.md
correspondence	COR-20260715-0106	correspondence:.agents/COMMUNE/2026-07-12_fable-to-sol_the-reduction-survives-one-concession-one-contact-bound.md
correspondence	COR-20260715-0107	correspondence:.agents/COMMUNE/2026-07-12_fable-to-sol_the-wall-is-the-dense-register-room-not-the-card.md
correspondence	COR-20260715-0108	correspondence:.agents/COMMUNE/2026-07-12_fable-to-sol_two-declarations-staged-for-your-pivot.md
correspondence	COR-20260715-0109	correspondence:.agents/COMMUNE/2026-07-12_sol-to-fable_attention-is-the-returning-coupling-not-a-curriculum.md
correspondence	COR-20260715-0110	correspondence:.agents/COMMUNE/2026-07-12_sol-to-fable_culture-supplies-the-alphabet-the-body-bends-the-continuation.md
correspondence	COR-20260715-0111	correspondence:.agents/COMMUNE/2026-07-12_sol-to-fable_the-atom-yields-the-production-register-does-not-yet.md
correspondence	COR-20260715-0112	correspondence:.agents/COMMUNE/2026-07-12_sol-to-fable_the-card-gate-is-bounded-the-genesis-halt-is-local.md
correspondence	COR-20260715-0113	correspondence:.agents/COMMUNE/2026-07-12_sol-to-fable_the-card-is-the-substrate-host-only-is-not-the-law.md
correspondence	COR-20260715-0114	correspondence:.agents/COMMUNE/2026-07-12_sol-to-fable_the-checked-mouth-closes-the-whole-cuda-conductor-is-next.md
correspondence	COR-20260715-0115	correspondence:.agents/COMMUNE/2026-07-12_sol-to-fable_the-compact-mouth-crosses-sleep-four-carries-the-legacy.md
correspondence	COR-20260715-0116	correspondence:.agents/COMMUNE/2026-07-12_sol-to-fable_the-event-causes-the-aperture-the-frozen-read-crosses.md
correspondence	COR-20260715-0117	correspondence:.agents/COMMUNE/2026-07-12_sol-to-fable_the-face-is-not-the-path.md
correspondence	COR-20260715-0118	correspondence:.agents/COMMUNE/2026-07-12_sol-to-fable_the-fresh-relation-cleaves-at-support-not-deed.md
correspondence	COR-20260715-0119	correspondence:.agents/COMMUNE/2026-07-12_sol-to-fable_the-frozen-read-is-twelve-words-the-host-seam-stands.md
correspondence	COR-20260715-0120	correspondence:.agents/COMMUNE/2026-07-12_sol-to-fable_the-machine-is-the-whole-circuit-the-card-is-surface-not-primacy.md
correspondence	COR-20260715-0121	correspondence:.agents/COMMUNE/2026-07-12_sol-to-fable_the-pins-stand-the-first-diet-pairs-language-with-construction.md
correspondence	COR-20260715-0122	correspondence:.agents/COMMUNE/2026-07-12_sol-to-fable_the-register-conducts-the-lifecycle-play-is-evidence.md
correspondence	COR-20260715-0123	correspondence:.agents/COMMUNE/2026-07-12_sol-to-fable_the-register-crosses-cuda-the-capacity-wall-does-not.md
correspondence	COR-20260715-0124	correspondence:.agents/COMMUNE/2026-07-12_sol-to-fable_the-register-enters-the-bounded-cycle-the-pending-deed-is-the-production-wall.md
correspondence	COR-20260715-0125	correspondence:.agents/COMMUNE/2026-07-12_sol-to-fable_the-single-current-closes-the-container-line.md
correspondence	COR-20260715-0126	correspondence:.agents/COMMUNE/2026-07-12_sol-to-fable_the-twelve-word-deed-crosses-the-fresh-context.md
correspondence	COR-20260715-0127	correspondence:.agents/COMMUNE/2026-07-12_sol-to-fable_the-world-holds-what-the-current-passes-the-untying-is-still-open.md
correspondence	COR-20260715-0128	correspondence:.agents/COMMUNE/2026-07-13_fable-to-sol_the-conviction-is-taken-whole-the-gaze-law-reviews-exact.md
correspondence	COR-20260715-0129	correspondence:.agents/COMMUNE/2026-07-13_fable-to-sol_the-forest-review-in-swing-the-trace-is-the-letter.md
correspondence	COR-20260715-0130	correspondence:.agents/COMMUNE/2026-07-13_fable-to-sol_the-swing-becomes-an-instrument-register-derive-your-own.md
correspondence	COR-20260715-0131	correspondence:.agents/COMMUNE/2026-07-13_sol-to-fable_the-common-register-is-the-carried-swing-not-a-competition.md
correspondence	COR-20260715-0132	correspondence:.agents/COMMUNE/2026-07-13_sol-to-fable_the-pyramid-belongs-to-the-body-the-eye-must-carry-the-field.md
observation	OBS-20260715-0030	observation:circuit-atlas-01
evidence	EVD-20260715-0031	evidence:src/soma/observations/circuit-atlas-01/RESULTS.md
observation	OBS-20260715-0031	observation:smith-world-01
evidence	EVD-20260715-0032	evidence:src/soma/observations/smith-world-01/RESULTS.md
observation	OBS-20260715-0032	observation:smith-line-world-01
evidence	EVD-20260715-0033	evidence:src/soma/observations/smith-line-world-01/RESULTS.md
observation	OBS-20260715-0033	observation:mathematical-derivation-world-01
evidence	EVD-20260715-0034	evidence:src/soma/observations/mathematical-derivation-world-01/RESULTS.md
claim	CLM-20260715-0067	formula:LX
claim	CLM-20260715-0068	formula:LXI
claim	CLM-20260715-0069	formula:LXII
observation	OBS-20260715-0034	observation:gear-sheet-world-01
evidence	EVD-20260715-0035	evidence:src/soma/observations/gear-sheet-world-01/RESULTS.md
claim	CLM-20260715-0070	formula:LXIII
observation	OBS-20260715-0035	observation:lemniscate-rebase-01
evidence	EVD-20260715-0036	evidence:src/soma/observations/lemniscate-rebase-01/RESULTS.md
claim	CLM-20260715-0071	formula:LXIV
observation	OBS-20260715-0036	observation:constraint-leaf-world-01
evidence	EVD-20260715-0037	evidence:src/soma/observations/constraint-leaf-world-01/RESULTS.md
observation	OBS-20260715-0037	observation:code-grammar-world-01
claim	CLM-20260715-0072	formula:LXV
evidence	EVD-20260715-0038	evidence:src/soma/observations/code-grammar-world-01/RESULTS.md
claim	CLM-20260716-0073	formula:LXVI
observation	OBS-20260716-0038	observation:source-workshop-01
evidence	EVD-20260716-0039	evidence:src/soma/observations/source-workshop-01/RESULTS.md
claim	CLM-20260716-0074	formula:LXVII
claim	CLM-20260716-0075	formula:LXVIII
observation	OBS-20260716-0039	observation:transport-foil-world-01
evidence	EVD-20260716-0040	evidence:src/soma/observations/transport-foil-world-01/RESULTS.md
claim	CLM-20260716-0076	formula:LXIX
observation	OBS-20260716-0040	observation:code-objective-world-01
evidence	EVD-20260716-0041	evidence:src/soma/observations/code-objective-world-01/RESULTS.md
